product_id,month,units,product_name,supply_score,quantity_on_hand
10,4,4499,visors, 5,170
10,4,1007,visors,12,180
1,5,1353,biologics,12,170
10,4,2237,visors, 1,180
1,5,2052,biologics, 2,162
1,5,4659,biologics,12,159
4,2,3904,oxygen_tanks, 4,160
7,1,2018,sanitizers, 1,175
7,1,4194,sanitizers, 5,170
4,2,3508,oxygen_tanks, 2,150
2,7,2064,diagnostics,20,176
6,3,445,respirators, 3,164
5,9,643,ppe, 4,176
9,6,1118,ventilators,10,162
9,6,1371,ventilators,10,168
2,7,2216,diagnostics, 6,176
9,6,2767,ventilators, 8,172
10,4,1419,visors, 4,158
1,5,3172,biologics,12,165
8,8,443,vaccines, 9,175
8,8,3631,vaccines, 2,185
9,6,694,ventilators, 2,182
9,6,3570,ventilators, 2,160
5,9,2910,ppe, 8,165
2,7,658,diagnostics, 0,158
1,5,1866,biologics, 4,158
8,8,4545,vaccines, 8,186
1,5,811,biologics, 2,176
8,8,2948,vaccines,25,178
3,10,4821,masks, 2,170
4,2,3261,oxygen_tanks, 2,165
1,5,4620,biologics,10,165
4,2,2055,oxygen_tanks,10,182
6,3,2157,respirators,24,172
2,7,2122,diagnostics, 5,168
5,9,1482,ppe,12,170
9,6,2831,ventilators, 4,174
8,8,3763,vaccines, 3,180
6,3,915,respirators,10,186
7,1,1462,sanitizers, 5,158
6,3,65,respirators, 1,167
5,9,2416,ppe, 8,160
9,6,3772,ventilators, 5,164
6,3,192,respirators, 5,164
5,9,2599,ppe,20,170
2,7,1727,diagnostics, 3,175
10,4,4119,visors, 5,160
1,5,1637,biologics, 3,180
3,10,3316,masks, 8,164
9,6,2705,ventilators,10,160
3,10,4838,masks, 5,155
1,5,1019,biologics, 0,176
4,2,4469,oxygen_tanks,22,158
10,4,2541,visors, 7,160
6,3,3942,respirators,10,165
7,1,699,sanitizers, 4,176
9,6,3556,ventilators, 9,168
8,8,4370,vaccines, 8,179
1,5,4212,biologics, 2,160
3,10,4599,masks, 8,174
1,5,2733,biologics,10,160
3,10,1623,masks, 8,176
6,3,2788,respirators, 2,170
1,5,2799,biologics,17,165
2,7,4452,diagnostics,10,166
4,2,3152,oxygen_tanks, 4,163
9,6,1662,ventilators,10,162
10,4,596,visors, 8,169
2,7,2013,diagnostics, 1,154
8,8,4190,vaccines, 8,164
10,4,2132,visors, 3,186
10,4,4697,visors, 3,166
2,7,1075,diagnostics, 4,164
7,1,1761,sanitizers, 6,160
4,2,3065,oxygen_tanks,10,160
2,7,428,diagnostics, 2,170
5,9,43,ppe,10,164
1,5,4598,biologics, 2,164
1,5,790,biologics,30,164
7,1,4209,sanitizers, 0,169
7,1,4772,sanitizers, 5,160
1,5,457,biologics, 8,162
4,2,3856,oxygen_tanks, 2,160
6,3,1239,respirators,10,160
9,6,531,ventilators,10,168
2,7,233,diagnostics, 8,172
7,1,3123,sanitizers, 4,162
2,7,666,diagnostics, 0,167
5,9,2146,ppe,15,182
1,5,3820,biologics, 3,176
9,6,2750,ventilators, 3,163
8,8,1159,vaccines,10,180
4,2,1210,oxygen_tanks, 8,176
6,3,4431,respirators,12,164
6,3,2461,respirators,20,182
7,1,3528,sanitizers,10,176
1,5,1515,biologics,10,170
8,8,756,vaccines, 8,165
3,10,2222,masks, 5,176
7,1,1688,sanitizers,10,164
5,9,1006,ppe, 2,180
4,2,2162,oxygen_tanks,10,158
4,2,1143,oxygen_tanks, 2,178
7,1,1600,sanitizers, 4,155
9,6,544,ventilators,20,164
7,1,2580,sanitizers, 6,172
2,7,2610,diagnostics, 5,163
5,9,2395,ppe, 3,155
6,3,336,respirators, 2,170
7,1,3393,sanitizers,10,176
4,2,1546,oxygen_tanks, 4,156
4,2,4940,oxygen_tanks, 6,160
5,9,4752,ppe, 3,160
4,2,2846,oxygen_tanks,14,182
7,1,709,sanitizers,10,158
4,2,505,oxygen_tanks, 2,160
9,6,3199,ventilators, 2,176
1,5,1456,biologics, 5,180
1,5,3342,biologics, 5,164
10,4,1180,visors,12,165
7,1,4987,sanitizers, 2,170
8,8,2354,vaccines, 2,158
6,3,1922,respirators, 7,176
1,5,3560,biologics,10,166
4,2,4876,oxygen_tanks,15,152
6,3,1342,respirators, 5,160
10,4,1250,visors, 2,166
5,9,618,ppe, 7,173
4,2,3345,oxygen_tanks, 6,184
8,8,4300,vaccines, 1,168
2,7,4358,diagnostics, 4,156
10,4,1120,visors, 2,183
8,8,2338,vaccines, 1,166
5,9,2269,ppe, 2,155
9,6,726,ventilators, 6,175
5,9,3024,ppe,10,165
7,1,1853,sanitizers, 4,172
7,1,218,sanitizers, 2,170
9,6,4127,ventilators,10,171
8,8,4183,vaccines,10,176
3,10,2168,masks, 5,168
3,10,123,masks, 2,191
2,7,3504,diagnostics, 1,174
5,9,170,ppe,10,164
1,5,3183,biologics, 3,170
2,7,290,diagnostics,15,178
5,9,2421,ppe, 5,184
8,8,1302,vaccines, 4,164
8,8,1899,vaccines, 2,164
4,2,4808,oxygen_tanks, 3,160
8,8,2990,vaccines, 5,187
8,8,597,vaccines,14,170
9,6,1722,ventilators, 5,164
10,4,2796,visors, 0,165
6,3,2025,respirators, 1,180
3,10,2818,masks, 2,165
2,7,931,diagnostics, 5,165
6,3,1621,respirators,12,172
1,5,213,biologics, 4,176
5,9,823,ppe, 6,164
4,2,816,oxygen_tanks, 3,156
8,8,3572,vaccines, 4,170
8,8,3991,vaccines, 5,150
4,2,1024,oxygen_tanks, 4,170
3,10,4395,masks, 5,156
10,4,1199,visors, 1,167
6,3,1257,respirators, 6,165
10,4,4906,visors, 5,148
4,2,1196,oxygen_tanks, 3,173
7,1,333,sanitizers,12,170
2,7,3948,diagnostics,10,154
4,2,1395,oxygen_tanks, 8,188
9,6,1981,ventilators,20,153
1,5,4267,biologics, 2,180
3,10,400,masks, 4,170
4,2,1834,oxygen_tanks, 4,165
4,2,3878,oxygen_tanks, 4,162
9,6,3815,ventilators, 3,170
3,10,4152,masks, 0,154
8,8,2817,vaccines, 1,191
5,9,4892,ppe, 4,176
6,3,3596,respirators, 6,170
9,6,4534,ventilators, 6,165
8,8,1950,vaccines, 5,165
9,6,2206,ventilators,20,174
6,3,4502,respirators, 0,164
1,5,4204,biologics, 8,170
8,8,2691,vaccines, 4,164
10,4,345,visors, 6,158
7,1,3647,sanitizers, 5,170
7,1,1060,sanitizers, 3,166
5,9,2720,ppe, 6,156
8,8,4319,vaccines, 5,173
4,2,360,oxygen_tanks,16,166
10,4,654,visors, 0,158
9,6,3018,ventilators, 2,190
10,4,1192,visors,20,170
7,1,2679,sanitizers, 6,176
3,10,4644,masks, 3,162
6,3,4681,respirators, 4,167
6,3,321,respirators,10,175
5,9,1483,ppe, 4,178
2,7,42,diagnostics, 7,184
8,8,2570,vaccines, 7,163
4,2,343,oxygen_tanks, 0,158
1,5,2368,biologics,20,184
5,9,1110,ppe, 4,164
3,10,2062,masks, 2,155
1,5,509,biologics,10,160
3,10,3503,masks, 4,178
6,3,3720,respirators, 0,174
1,5,3678,biologics,10,160
10,4,3834,visors, 3,172
1,5,2430,biologics, 5,170
5,9,1085,ppe, 1,176
5,9,3766,ppe,10,175
6,3,916,respirators,50,170
4,2,1725,oxygen_tanks,10,175
2,7,2707,diagnostics,25,158
4,2,3608,oxygen_tanks, 4,164
8,8,983,vaccines, 2,165
9,6,4849,ventilators, 3,164
6,3,4619,respirators, 5,170
4,2,4207,oxygen_tanks, 2,156
10,4,1864,visors,10,187
4,2,3290,oxygen_tanks, 2,183
3,10,992,masks, 2,162
2,7,4313,diagnostics, 0,158
9,6,1626,ventilators, 2,164
5,9,4818,ppe, 5,167
5,9,2026,ppe, 8,187
7,1,670,sanitizers, 2,185
3,10,3999,masks, 5,182
9,6,2316,ventilators, 2,170
10,4,920,visors, 4,180
10,4,4266,visors, 6,174
9,6,4571,ventilators, 6,174
1,5,4146,biologics, 2,170
7,1,1136,sanitizers,10,176
5,9,2820,ppe, 3,164
5,9,1327,ppe, 6,175
1,5,4714,biologics, 4,180
10,4,3867,visors,15,179
9,6,257,ventilators, 4,180
4,2,3780,oxygen_tanks, 1,166
3,10,1182,masks, 3,170
3,10,1500,masks,12,170
7,1,2752,sanitizers,10,160
5,9,94,ppe, 5,163
4,2,3107,oxygen_tanks,10,174
1,5,2534,biologics,10,169
10,4,1953,visors, 8,174
8,8,2759,vaccines,12,170
7,1,2215,sanitizers,20,158
3,10,3957,masks,20,168
1,5,3328,biologics,20,180
8,8,3497,vaccines,13,165
8,8,1802,vaccines, 2,164
9,6,1529,ventilators, 5,172
5,9,2270,ppe,23,160
9,6,4734,ventilators,10,165
10,4,2214,visors, 6,170
8,8,4582,vaccines, 2,185
2,7,3459,diagnostics,10,176
10,4,1654,visors, 3,180
7,1,1246,sanitizers,10,170
4,2,3555,oxygen_tanks, 3,161
10,4,4847,visors, 5,164
1,5,219,biologics, 0,162
7,1,630,sanitizers,12,164
4,2,272,oxygen_tanks, 5,158
4,2,3526,oxygen_tanks, 2,165
4,2,3232,oxygen_tanks, 6,175
5,9,3088,ppe, 6,164
2,7,3793,diagnostics, 4,170
2,7,4974,diagnostics, 4,158
10,4,4306,visors, 8,174
7,1,2611,sanitizers, 2,162
5,9,2256,ppe,10,164
6,3,3565,respirators, 4,176
2,7,1663,diagnostics,10,185
3,10,75,masks, 0,176
10,4,2485,visors, 5,170
9,6,1986,ventilators, 7,170
6,3,3235,respirators, 4,176
3,10,4450,masks, 7,165
5,9,4992,ppe, 5,176
8,8,885,vaccines, 2,156
3,10,2922,masks, 8,160
4,2,1828,oxygen_tanks, 6,172
3,10,2247,masks,10,176
7,1,2978,sanitizers, 9,150
3,10,3767,masks,12,169
7,1,4036,sanitizers,15,176
10,4,3030,visors,12,171
1,5,4396,biologics, 4,182
3,10,1121,masks,10,171
1,5,3903,biologics, 5,165
2,7,1072,diagnostics, 3,181
5,9,2686,ppe, 6,176
2,7,21,diagnostics, 5,182
6,3,2774,respirators, 4,158
9,6,690,ventilators, 6,164
7,1,852,sanitizers, 5,180
8,8,2241,vaccines, 3,178
5,9,2702,ppe,10,160
9,6,1536,ventilators, 8,187
9,6,2238,ventilators, 1,165
6,3,4970,respirators, 5,147
1,5,4515,biologics, 0,164
2,7,1711,diagnostics, 3,164
3,10,148,masks, 2,166
2,7,3835,diagnostics, 2,168
8,8,1589,vaccines, 6,165
3,10,636,masks,20,176
3,10,492,masks, 2,183
10,4,2198,visors,30,172
6,3,3129,respirators,10,163
9,6,3876,ventilators, 3,169
8,8,798,vaccines, 4,170
1,5,665,biologics,20,173
9,6,4317,ventilators, 3,166
9,6,4708,ventilators, 3,182
9,6,392,ventilators, 2,160
4,2,3875,oxygen_tanks, 8,165
1,5,628,biologics, 8,158
7,1,2711,sanitizers, 3,158
7,1,1552,sanitizers, 6,178
6,3,3109,respirators, 3,158
9,6,2460,ventilators, 6,166
8,8,248,vaccines,20,170
1,5,4133,biologics, 2,170
1,5,4939,biologics,12,165
6,3,2099,respirators, 2,165
8,8,306,vaccines, 8,172
7,1,1677,sanitizers,13,163
7,1,2709,sanitizers, 3,170
5,9,1222,ppe, 1,164
2,7,696,diagnostics, 6,164
2,7,2415,diagnostics, 1,169
9,6,1624,ventilators,10,158
10,4,3309,visors, 2,169
7,1,2027,sanitizers, 3,182
4,2,4875,oxygen_tanks, 5,165
1,5,1806,biologics, 2,160
3,10,3417,masks, 2,158
7,1,3122,sanitizers,12,168
2,7,4162,diagnostics, 1,177
2,7,1219,diagnostics, 1,175
3,10,78,masks, 5,169
4,2,1499,oxygen_tanks, 0,170
9,6,2078,ventilators,10,192
4,2,2537,oxygen_tanks, 2,160
1,5,1638,biologics, 0,163
3,10,4017,masks, 4,190
1,5,1270,biologics, 4,152
10,4,629,visors, 8,164
3,10,2325,masks,14,164
3,10,632,masks, 5,176
6,3,1952,respirators,10,184
4,2,3708,oxygen_tanks, 5,156
6,3,2676,respirators,10,168
6,3,241,respirators, 5,176
7,1,234,sanitizers,10,172
1,5,2349,biologics, 3,150
8,8,1959,vaccines,10,156
6,3,3813,respirators,15,172
2,7,3480,diagnostics,12,164
5,9,1012,ppe, 5,167
8,8,2129,vaccines,12,162
8,8,1202,vaccines, 4,170
10,4,1433,visors, 6,160
9,6,92,ventilators, 4,166
9,6,1269,ventilators, 2,178
4,2,1728,oxygen_tanks, 4,174
8,8,423,vaccines, 0,165
5,9,530,ppe, 5,168
1,5,3971,biologics, 2,180
10,4,249,visors,10,158
2,7,3863,diagnostics, 9,165
1,5,3807,biologics, 5,160
8,8,3047,vaccines,10,164
5,9,851,ppe, 3,175
6,3,3132,respirators, 6,175
8,8,3103,vaccines, 1,164
8,8,4722,vaccines, 4,163
9,6,3461,ventilators,10,189
8,8,4706,vaccines,10,156
8,8,3161,vaccines, 7,185
2,7,1783,diagnostics, 9,182
4,2,3344,oxygen_tanks, 3,168
9,6,3010,ventilators,10,164
8,8,1207,vaccines, 5,170
2,7,3055,diagnostics, 4,178
7,1,1617,sanitizers, 2,181
7,1,510,sanitizers, 3,171
6,3,122,respirators,10,156
8,8,581,vaccines,10,164
1,5,1675,biologics,10,184
9,6,1989,ventilators, 2,161
8,8,4371,vaccines, 5,168
3,10,3125,masks,14,160
4,2,446,oxygen_tanks,10,170
1,5,2150,biologics, 5,164
5,9,4254,ppe, 1,159
10,4,3660,visors, 2,170
3,10,500,masks,10,165
9,6,402,ventilators,10,155
8,8,3487,vaccines, 5,165
3,10,2729,masks,10,158
7,1,1566,sanitizers, 4,176
1,5,930,biologics, 6,156
9,6,382,ventilators, 3,157
6,3,487,respirators, 5,186
4,2,1393,oxygen_tanks, 2,180
3,10,3392,masks, 2,160
3,10,2883,masks,20,155
2,7,1045,diagnostics,15,185
9,6,2254,ventilators, 5,158
3,10,2967,masks, 8,190
5,9,2554,ppe,10,158
4,2,3536,oxygen_tanks, 2,173
6,3,4576,respirators, 8,164
8,8,3887,vaccines,15,158
4,2,3014,oxygen_tanks, 4,165
3,10,389,masks, 2,164
10,4,4415,visors,20,183
9,6,1310,ventilators, 5,166
2,7,868,diagnostics,10,166
3,10,3675,masks, 1,183
1,5,1213,biologics, 2,185
10,4,1892,visors, 4,164
2,7,4063,diagnostics,10,176
6,3,2034,respirators,30,184
5,9,947,ppe, 5,165
1,5,843,biologics, 5,150
3,10,3085,masks, 0,160
9,6,1211,ventilators, 0,180
9,6,2581,ventilators,30,185
5,9,2516,ppe,10,165
2,7,1786,diagnostics, 0,170
5,9,4729,ppe,10,195
6,3,4472,respirators,15,178
10,4,4443,visors, 5,162
6,3,2444,respirators, 4,165
4,2,2226,oxygen_tanks, 4,170
9,6,2754,ventilators, 6,164
6,3,969,respirators, 6,158
6,3,4285,respirators, 4,182
1,5,1043,biologics,10,165
7,1,4457,sanitizers, 2,184
8,8,4219,vaccines, 2,168
9,6,1764,ventilators, 4,162
9,6,570,ventilators, 9,190
7,1,4668,sanitizers, 6,185
10,4,953,visors, 5,165
10,4,2251,visors, 3,182
4,2,1961,oxygen_tanks, 2,170
1,5,3733,biologics, 8,160
7,1,1442,sanitizers, 5,170
9,6,4822,ventilators, 4,158
4,2,864,oxygen_tanks,10,180
10,4,2625,visors, 5,160
3,10,4552,masks, 4,160
9,6,2119,ventilators,10,170
6,3,184,respirators,10,183
9,6,3580,ventilators, 2,170
3,10,519,masks,15,164
6,3,151,respirators, 6,182
9,6,4360,ventilators, 6,172
3,10,4718,masks, 2,175
6,3,1576,respirators, 0,165
4,2,2413,oxygen_tanks,10,196
9,6,494,ventilators, 3,162
7,1,1594,sanitizers,10,164
5,9,4125,ppe,10,175
1,5,2394,biologics, 6,172
1,5,432,biologics, 6,161
3,10,1267,masks, 2,166
8,8,4625,vaccines, 5,162
9,6,3429,ventilators, 3,158
5,9,3704,ppe, 3,170
8,8,554,vaccines,10,170
4,2,3540,oxygen_tanks, 2,164
10,4,757,visors, 2,158
3,10,319,masks,15,183
3,10,2917,masks,10,178
10,4,3936,visors, 5,156
10,4,929,visors, 1,160
1,5,1755,biologics, 5,158
6,3,4989,respirators, 6,170
7,1,773,sanitizers, 8,147
9,6,2845,ventilators, 3,185
10,4,1891,visors,10,178
6,3,752,respirators, 8,160
8,8,1388,vaccines, 5,158
3,10,3761,masks, 8,168
10,4,1642,visors, 2,176
9,6,4526,ventilators,23,164
6,3,260,respirators, 4,194
7,1,3552,sanitizers, 8,184
5,9,3778,ppe, 6,172
8,8,3967,vaccines, 5,170
1,5,2969,biologics,10,178
2,7,4083,diagnostics, 5,163
1,5,548,biologics, 2,164
5,9,1025,ppe, 4,158
4,2,4303,oxygen_tanks, 6,190
6,3,2806,respirators, 3,154
8,8,3097,vaccines, 4,165
2,7,1934,diagnostics, 4,183
5,9,372,ppe, 3,162
5,9,4962,ppe, 5,172
5,9,173,ppe, 8,185
4,2,707,oxygen_tanks,10,187
8,8,2895,vaccines, 5,186
7,1,1068,sanitizers, 4,176
7,1,4990,sanitizers, 2,160
1,5,1351,biologics, 1,160
1,5,149,biologics, 6,167
7,1,2681,sanitizers, 2,155
9,6,2722,ventilators, 2,172
3,10,765,masks, 1,160
7,1,2465,sanitizers, 3,158
8,8,900,vaccines, 3,170
10,4,3237,visors, 0,170
3,10,1171,masks, 5,175
9,6,4833,ventilators, 9,176
3,10,533,masks, 2,158
10,4,4968,visors,50,180
2,7,76,diagnostics,10,175
2,7,686,diagnostics, 5,180
8,8,3538,vaccines, 3,180
6,3,4287,respirators, 0,155
8,8,3206,vaccines, 5,165
5,9,892,ppe,10,117
8,8,3040,vaccines, 4,162
4,2,3456,oxygen_tanks, 4,164
6,3,4280,respirators,15,176
7,1,1538,sanitizers,15,156
8,8,370,vaccines, 2,164
8,8,4290,vaccines,10,170
8,8,4261,vaccines,10,187
9,6,2795,ventilators,20,162
5,9,1929,ppe, 0,165
7,1,31,sanitizers,10,174
4,2,3095,oxygen_tanks, 4,150
7,1,507,sanitizers,15,164
8,8,2290,vaccines, 3,170
9,6,568,ventilators,10,160
2,7,1489,diagnostics, 9,183
4,2,2353,oxygen_tanks, 6,165
7,1,1517,sanitizers, 2,173
8,8,368,vaccines, 1,187
5,9,4307,ppe, 5,168
10,4,235,visors, 5,165
3,10,3106,masks,10,170
3,10,928,masks, 2,160
9,6,1010,ventilators, 4,162
9,6,1928,ventilators, 2,164
5,9,3629,ppe, 2,163
1,5,2807,biologics, 6,174
9,6,1915,ventilators, 3,170
1,5,2090,biologics, 4,172
9,6,4330,ventilators,20,164
1,5,2420,biologics, 3,170
4,2,3501,oxygen_tanks, 5,185
1,5,2588,biologics, 1,168
10,4,764,visors, 5,164
4,2,1778,oxygen_tanks,10,170
2,7,556,diagnostics, 5,168
5,9,2161,ppe, 2,169
1,5,2748,biologics, 5,170
7,1,739,sanitizers, 5,164
5,9,540,ppe, 2,179
1,5,1967,biologics,20,192
6,3,171,respirators, 3,160
6,3,3077,respirators, 4,170
9,6,2983,ventilators, 5,162
7,1,3506,sanitizers, 6,185
10,4,4585,visors,10,176
2,7,4522,diagnostics,20,165
2,7,2359,diagnostics, 5,170
7,1,4944,sanitizers, 1,177
5,9,4080,ppe, 5,164
5,9,1315,ppe, 2,185
8,8,3066,vaccines, 1,158
5,9,4685,ppe, 6,165
6,3,1852,respirators, 3,158
10,4,3231,visors, 2,169
4,2,2345,oxygen_tanks,10,170
7,1,3341,sanitizers, 5,179
6,3,727,respirators,10,170
10,4,256,visors, 2,156
5,9,4933,ppe, 0,160
6,3,2509,respirators, 3,167
5,9,4047,ppe,10,172
1,5,4361,biologics, 8,170
2,7,299,diagnostics, 5,170
7,1,4942,sanitizers, 6,190
7,1,4635,sanitizers,10,185
8,8,397,vaccines, 4,176
1,5,2782,biologics, 5,158
4,2,3973,oxygen_tanks,10,150
9,6,1147,ventilators,10,164
5,9,2680,ppe, 3,168
4,2,4862,oxygen_tanks, 2,170
7,1,4225,sanitizers, 1,151
3,10,921,masks, 2,156
9,6,3891,ventilators,12,156
5,9,310,ppe, 0,175
5,9,549,ppe,30,170
1,5,3857,biologics, 2,167
7,1,2061,sanitizers, 3,162
10,4,4593,visors,15,171
2,7,2307,diagnostics,10,176
5,9,1133,ppe, 3,156
6,3,2848,respirators, 1,188
5,9,2640,ppe, 5,164
5,9,2184,ppe,10,158
2,7,425,diagnostics, 6,175
8,8,204,vaccines, 5,175
5,9,2543,ppe, 8,155
5,9,607,ppe, 9,163
7,1,721,sanitizers,10,176
5,9,4357,ppe, 6,185
9,6,4044,ventilators, 5,160
3,10,4626,masks, 2,173
2,7,2276,diagnostics, 0,158
9,6,1776,ventilators, 2,162
3,10,2431,masks, 8,165
8,8,3736,vaccines, 5,157
10,4,4272,visors, 6,182
4,2,2417,oxygen_tanks, 1,164
10,4,1999,visors, 3,172
8,8,896,vaccines, 6,175
10,4,3089,visors,11,164
6,3,4642,respirators, 5,171
3,10,1628,masks, 5,164
5,9,1823,ppe,12,184
9,6,2730,ventilators, 6,155
5,9,4158,ppe, 5,180
9,6,1956,ventilators,10,172
10,4,3990,visors, 0,178
5,9,2371,ppe, 5,170
10,4,1,visors,23,175
5,9,2357,ppe, 1,175
6,3,456,respirators, 6,160
3,10,198,masks,25,190
3,10,458,masks, 2,176
9,6,2887,ventilators,20,173
9,6,1917,ventilators, 4,165
6,3,2555,respirators, 4,169
10,4,608,visors, 5,158
7,1,1680,sanitizers, 4,176
7,1,842,sanitizers,10,156
5,9,2483,ppe, 1,160
